dimension_0;dimension_1
3.91468068;-17.85707567
3.644229959;-14.50359283
3.374978611;-19.03028891
3.61603199;-19.25831569
4.271574654;-19.9779655
3.58589338;-18.29289337
3.109116209;-14.94323463
4.818414397;-17.8621347
4.909437008;-17.21961841
4.532476831;-15.86244364
3.767358286;-16.86622909
3.539242722;-19.0739159
3.642595777;-19.90288097
3.30253104;-19.66560696
2.739523548;-17.3821833
3.252845782;-18.57033337
3.833828703;-19.81105884
2.915590593;-16.36158175
4.145633304;-19.40554845
4.672514247;-17.34825793
3.428268237;-19.05589087
3.717054415;-17.85352718
3.746335564;-16.49207142
2.349577978;-18.55904583
3.595896793;-15.22935988
2.513319088;-17.13956814
4.749071604;-13.75725635
2.813793785;-20.04133743
3.639196008;-19.29290694
3.752573394;-18.95353769
3.277202857;-20.67242555
2.773215793;-17.37683367
2.862226797;-16.66778493
4.326079056;-18.77494463
4.146709207;-18.36722438
4.225213577;-18.37570391
3.514752657;-20.6650851
3.846815731;-19.52390885
2.371353029;-16.78656616
3.758487353;-15.74114465
3.933319553;-17.91840718
2.502404086;-13.44837412
2.20049529;-16.98322778
3.331309647;-19.11350551
2.624333265;-20.15370088
3.326161024;-18.49633132
3.972980689;-19.92295934
2.840184204;-20.5066845
3.028140001;-13.790223
4.722190617;-17.79001531
3.687939085;-16.72249163
4.376371372;-18.33064834
3.438472155;-14.83785216
2.325053088;-16.22670532
4.39673932;-18.40328886
3.607041616;-19.83191883
2.863951254;-20.33540673
2.932633413;-19.28539572
2.985629321;-20.17370661
2.470857814;-17.10515426
4.127635664;-19.9529745
3.776206044;-20.42235264
4.265311666;-18.55170742
4.01533511;-19.29583809
3.681249702;-17.46005131
3.35395391;-18.84518723
3.400037488;-19.98371832
3.83038439;-20.58131828
4.242903855;-18.88972415
3.992784117;-17.87653041
3.760465628;-20.45741969
2.280316925;-15.82907896
3.888287371;-18.28364532
3.010667513;-17.62799584
3.563169761;-19.17206763
4.756471447;-17.9762545
3.710469795;-15.03694445
3.847170535;-15.35345326
4.145222287;-19.58963453
4.348872102;-15.84744063
4.57608325;-18.33892561
3.127138501;-15.82687132
4.7579761;-13.84467431
4.536544805;-18.74474616
3.995354867;-17.69923865
2.870092997;-19.38844309
4.121116573;-19.03690105
3.176802462;-19.72459612
2.367071172;-16.80587568
4.141189516;-20.15407973
4.549982721;-18.08539004
3.836985412;-16.72672382
4.002218635;-18.62648118
4.012061513;-17.65425181
2.937513793;-20.40415406
3.376611572;-20.07165306
3.629997069;-18.50911933
4.81564423;-16.81560198
3.589733051;-15.47738348
2.668639632;-19.11078896
3.149431362;-15.95291326
4.496719733;-15.70439458
2.597453187;-20.18409514
4.054115448;-18.3274837
3.32951085;-16.08295186
3.994188426;-19.08329597
4.468369797;-18.35922508
3.655019844;-16.13213816
2.720895109;-15.91725917
2.834486843;-19.30938613
3.948987056;-20.27787949
2.929266571;-18.1087345
4.41791664;-18.15508661
3.913610911;-18.87814591
2.654347467;-19.90071808
2.521848948;-18.09480764
3.859837419;-20.82554891
4.21354275;-16.12024749
4.21036403;-17.32757939
2.786448657;-18.94457339
4.098790185;-18.91483598
2.618146267;-17.96640025
4.856780506;-18.21356331
2.344001534;-17.65279003
2.354925505;-19.45032094
3.841718583;-18.50535864
3.903219302;-16.03728883
2.965421475;-17.69686058
3.156147116;-17.52242375
3.514059293;-17.77291984
2.85037694;-16.23661758
4.30850984;-18.98724665
4.717739493;-15.02857361
3.62235189;-20.76176807
3.71532655;-17.01047357
2.466273835;-19.50759315
2.621959139;-19.58615905
2.623329509;-16.15437221
2.927771194;-19.42777898
3.581738546;-20.66240806
3.720422088;-17.06871534
3.873160458;-14.99370067
3.529757354;-16.99036227
3.346506375;-17.90213723
3.226004314;-19.27834213
2.567024224;-18.98791127
4.153847818;-18.34204296
3.413304818;-19.53801482
3.677618633;-20.60568434
4.3467224;-19.95605256
4.16544198;-16.36739075
3.425222223;-18.07974944
2.966099648;-16.30280047
4.561107624;-19.42018309
4.186504314;-18.93344501
4.171166765;-19.90729283
3.799420178;-18.7134883
3.37999674;-18.46531012
4.325183417;-19.51348776
3.116699089;-17.50227851
3.911192518;-16.4434913
3.733712224;-17.04683959
3.545360155;-17.03342978
4.205847515;-18.56344438
4.33248286;-16.70548284
3.585241276;-17.71344238
3.805144858;-18.26439372
2.287800439;-14.49638179
3.983808784;-19.0064473
2.77786374;-18.36051738
4.211975398;-20.24772744
2.953555034;-17.36286976
3.54157773;-17.45727308
3.765256355;-19.42623629
3.727028709;-17.72144761
2.4164279;-19.49212458
3.551213772;-18.15599513
3.148430255;-15.13679279
3.383055838;-17.63109993
3.436520515;-14.64013858
3.603220731;-15.58959596
4.20636116;-18.11395207
4.008750503;-14.12254199
2.706183812;-17.56425211
3.114361686;-15.54485108
3.705569933;-18.09767968
3.319741599;-17.74621983
4.060849035;-17.44016387
4.24823488;-20.25982821
3.232266923;-15.3340892
3.761472315;-17.40099787
4.059802455;-14.96783631
4.319395215;-17.38921345
2.988289173;-19.13253529
3.494783428;-15.18862225
3.587014473;-19.42038333
2.841360787;-17.20689673
3.715904587;-20.40613916
4.193717361;-18.88644441
3.240663942;-18.61998662
3.475081243;-18.98253365
2.202319888;-18.21126096
3.589975546;-19.06209772
4.038581981;-20.48096759
2.3701222;-16.36095206
3.738878453;-19.41729721
3.471976769;-19.37689264
3.380621328;-14.79382237
3.027979071;-16.55828804
3.571808844;-18.75416943
3.969923508;-20.71220639
4.124463644;-20.2413058
2.839189706;-17.0610278
3.299450003;-18.51022496
4.506989963;-19.55686828
3.932432958;-19.98875959
3.020946051;-16.41520603
4.20511349;-18.39051071
3.442578246;-16.73907381
3.687752807;-16.25666228
3.292593817;-18.79539806
3.232139416;-16.65734879
3.540250227;-19.08286039
4.06455793;-19.24609321
3.633409914;-15.13333464
3.735346607;-14.89344052
3.990010035;-15.82234707
4.463632592;-16.1893314
2.099971201;-18.01821323
2.974253691;-18.31768221
3.522485939;-17.13998383
3.366966256;-20.92694687
4.715870436;-18.1610669
3.356002577;-15.87484367
2.471533166;-18.17649682
2.236857535;-17.06591436
4.666059088;-17.43231721
3.843567782;-18.0856935
3.237256175;-19.39763922
4.482612594;-18.28956929
3.897853048;-19.87503752
3.925775594;-20.37392638
2.677307464;-17.98496773
4.056833794;-17.89296215
4.696220668;-13.75477012
3.92042583;-19.62158992
2.548269838;-18.00887517
4.386630361;-18.96829256
4.046721325;-18.03375689
3.541253493;-18.98453107
4.576496455;-18.57991236
4.122372225;-18.00579545
3.27530164;-19.462808
2.768699934;-17.33402039
4.002990143;-17.96271531
3.892305277;-20.471711
4.013227716;-19.63527075
4.390539578;-19.58227639
3.623433;-16.29252993
4.545013925;-15.11686287
4.193636633;-20.32144583
4.270517852;-15.74234305
4.290288103;-16.61548968
2.89439042;-16.71945546
4.576842499;-13.9650863
3.125677981;-18.47659822
3.089426183;-16.79071447
4.343655718;-19.32983899
4.461772475;-16.80491538
4.186424579;-18.05829753
3.829232153;-16.24923167
4.691331288;-16.25343319
3.845391817;-16.18667847
3.930599453;-16.76732823
2.48085105;-19.22114612
3.889450285;-18.43855937
4.175952115;-17.08557424
2.935814353;-18.23550467
2.863346079;-18.17192484
4.214917299;-19.64198036
2.781185465;-19.5556282
3.356428646;-16.63438827
4.193141356;-18.48373867
3.242538298;-18.32615522
2.547216504;-19.74667299
3.554170226;-17.2362297
4.548114587;-18.45354513
4.024865643;-18.57142509
4.128675171;-18.29491142
2.311009899;-18.71291184
3.708831364;-12.76226758
4.550177271;-17.31128406
4.754006685;-18.76928668
3.725111552;-19.36197073
4.560001276;-18.09256518
4.28754555;-19.8490681
4.873005222;-17.81374246
3.744127721;-15.91723296
2.967042862;-16.85819823
3.594298468;-19.63002822
3.756916905;-18.40796097
2.870091564;-19.2631563
3.8319637;-17.2304574
3.543189807;-18.32476978
4.249077844;-17.49343432
2.564444393;-14.75909292
3.849933302;-15.3461104
4.364562131;-19.28171147
4.917384304;-16.92019236
4.486503441;-17.02300689
4.275019295;-18.13932356
2.390393587;-19.19338868
3.406095766;-14.42767334
3.245552731;-20.02897944
2.229211889;-17.36144037
2.931267254;-18.21755895
3.289917085;-19.72179544
3.425479216;-20.44916359
3.082018228;-19.50236066
2.11203679;-17.0568134
2.752941885;-19.07137754
3.104245615;-17.7443208
3.161914929;-17.39920382
3.984998646;-17.68589438
3.120154428;-13.68584907
4.372645389;-17.15362445
3.043739949;-19.44052616
3.18662755;-20.1174138
3.833727215;-19.04637801
3.520257073;-16.64285666
3.172765394;-18.73406554
4.580890519;-18.27503757
3.930777792;-18.77423872
3.970399282;-18.85035034
3.885466511;-19.89781981
3.129596882;-18.58839922
3.31551471;-17.66531969
4.515918187;-19.3302913
4.242057617;-19.87490707
3.854531179;-19.60944757
3.658268662;-18.68403372
3.815787815;-16.55817144
2.9875342;-16.85650895
4.021427759;-17.01589801
3.583515588;-19.77526335
2.855573383;-18.69453236
4.822264624;-13.68391679
2.221311611;-16.31001209
4.107051535;-20.3158103
3.487629163;-19.28095986
4.258859986;-16.33741498
4.268681483;-18.52225408
2.882668623;-19.98885932
4.364149468;-15.28072941
4.286892519;-18.42266398
4.650242369;-16.6648535
4.258274228;-14.00024166
2.598926991;-16.54889883
4.601533357;-15.82848191
4.78003873;-14.23665352
3.975486821;-19.58540638
3.037396332;-18.12963577
2.747938694;-20.02623937
4.143590237;-14.49999967
3.664262021;-17.7820258
3.150700686;-18.78882379
3.743316515;-19.32309502
3.007579098;-18.03113764
4.274476369;-15.21721588
3.815228912;-18.12473829
2.565263363;-16.79683537
3.577790821;-17.92789007
4.158564558;-17.63109676
2.857749172;-13.52622787
3.223416063;-17.28077552
2.888752837;-19.38553228
4.525161665;-15.27962518
2.38114065;-19.19777962
4.363721221;-15.46803515
4.265719437;-16.69050147
3.765358201;-18.50792386
2.173294135;-17.97993937
3.905115445;-18.49701441
2.81934673;-17.63317596
3.483730325;-16.841207
4.575985121;-17.48103826
4.049358249;-15.94888904
3.376095785;-15.69580138
3.824816966;-19.91979424
3.977127428;-17.0050059
2.817089114;-17.06692493
2.786989483;-17.0273921
3.559380408;-15.81828308
3.074268241;-19.38849519
4.212903047;-16.81497134
3.325663791;-17.57945297
4.289779776;-18.88835027
2.954364016;-17.90213159
3.638029613;-18.43212606
4.230289533;-16.99337756
4.220194336;-19.62160649
3.796779985;-18.80276943
2.782369966;-20.33261167
2.819319349;-19.48686041
2.648936092;-18.60426928
4.085011997;-15.91935563
4.041586157;-18.12812762
4.037668433;-19.28576136
3.555120634;-15.90004699
3.35506362;-16.6845413
3.518778996;-19.77273937
3.165420335;-18.00719232
4.535257781;-19.20334064
4.737622265;-16.74489421
3.790685321;-20.14963648
3.626932076;-16.37609482
4.336128903;-18.27959702
3.633214674;-20.87228374
3.37665119;-18.95840395
3.498322692;-18.64616725
4.5266813;-19.23784569
3.112755307;-20.60164008
3.459302641;-20.4033067
2.847220741;-15.94235676
3.681724331;-16.11292131
2.991492053;-16.86347012
3.892075874;-20.72861818
4.491117262;-16.09386461
4.112666617;-16.76489953
3.550567191;-19.28685564
3.227880562;-18.97963564
3.173063161;-20.21975013
2.491936486;-19.08934604
4.013780695;-17.07992472
2.952374121;-16.33382772
3.36541605;-14.27758049
4.339616272;-18.68843198
3.099263464;-20.39697619
3.286699569;-17.8079541
3.358170727;-16.15337599
4.132067913;-19.96793288
3.800960464;-18.60026193
4.177772866;-17.67229684
3.351147792;-20.39461094
4.297095574;-19.00621375
4.543777394;-18.44360022
2.987715797;-19.49742418
3.910543178;-19.75722589
3.706406287;-16.58857869
4.089352128;-19.24642005
2.535126167;-17.88435593
4.174217741;-18.03052439
2.412257808;-15.84360837
2.691854006;-16.89912391
3.301718832;-17.34163128
3.573808238;-17.02093198
4.63010056;-17.54590717
3.127380273;-18.23266296
2.433014961;-19.26882295
2.526593595;-17.26888
2.369587204;-17.26006657
3.941481047;-17.35941433
3.338210328;-15.738057
3.028192551;-18.35290418
2.178598085;-17.83910153
2.785476909;-18.23279593
2.891248594;-18.39559629
3.243482795;-20.06974656
2.901468843;-15.4823965
4.135158293;-19.35184516
3.627707617;-16.56071839
3.833750539;-18.36232729
3.891892127;-17.63127088
2.769517401;-18.89137829
4.366405063;-17.71110889
4.163708391;-16.72302702
4.2795269;-16.54098998
2.789121556;-20.12270813
2.768179126;-19.25648747
3.010984082;-19.94869187
3.888180909;-13.96203285
3.999285222;-18.90165408
3.394462197;-17.09980147
3.64834306;-19.38240398
2.601486769;-17.72181145
4.245875853;-17.12512286
4.710615122;-18.99473639
3.999410518;-17.87643596
4.720444578;-17.62836962
2.989309486;-16.19679052
2.710992367;-18.99744856
3.782108122;-15.01290918
3.315303645;-16.7321611
2.904472268;-16.25329083
3.571318767;-20.90615933
3.109317035;-20.51322162
2.659638406;-18.44241233
3.418036449;-18.84504337
4.281986096;-15.85819214
2.726003025;-16.86598159
4.977159713;-16.10745185
3.598112395;-16.96406652
3.459994115;-18.15680738
2.717951838;-18.05959984
4.360005338;-14.70128541
2.639897385;-17.22096797
3.897409229;-17.68419026
2.769024256;-18.94362719
3.27767333;-14.62666222
3.033929783;-18.00852645
2.802695326;-20.56903177
3.652126835;-15.81853372
4.060029982;-19.86077213
4.505294083;-17.77080814
4.241535758;-20.15544733
3.313995004;-18.63752136
2.533677636;-15.14082363
4.155097433;-19.78543532
3.605188185;-17.11750564
4.41740762;-17.98541631
3.393821266;-18.51254741
2.52476137;-18.7443283
4.445753743;-18.28925083
3.156037918;-19.70253667
3.481594657;-15.90690901
3.318405607;-15.07665541
3.64585119;-18.76222559
4.151983651;-19.60449018
3.957899662;-18.32426908
3.066244186;-17.65123113
3.665516277;-19.70633991
2.871707157;-19.22302534
3.153914538;-13.59593537
2.810663849;-15.25527913
4.843423197;-18.28137994
3.986720096;-16.98334841
2.033390497;-17.64360538
2.874467843;-17.77749876
4.523014811;-19.37597281
4.004240499;-18.20634405
4.255012888;-18.12016185
3.082668718;-20.15542952
4.104852025;-17.23723388
4.326295426;-19.95457319
4.042812824;-15.16235599
3.477302437;-17.15080032
4.115438912;-15.93982745
3.137292934;-18.81097239
3.27799862;-19.9408887
2.200655449;-18.35563872
3.722392692;-18.87099724
3.497200761;-17.00704716
4.577471433;-17.84406536
4.155498084;-18.44870117
3.181379371;-20.08058256
2.595364826;-19.08555095
2.079392403;-15.33600071
3.133510461;-20.1460631
4.713819374;-17.41217931
2.661548225;-19.294355
2.455116216;-16.874281
3.300327989;-15.34987461
4.199107762;-15.72131764
2.508468878;-19.15229512
3.592168002;-19.28044141
3.827155656;-17.86850343
3.779088376;-20.20506739
3.12990441;-18.79945167
3.306205797;-16.57447172
3.011430089;-16.83090833
3.820718287;-15.12875582
3.236146409;-18.52136852
4.522844589;-17.15121761
3.902563523;-20.30202924
3.319473384;-16.81180373
3.874747658;-17.45746182
3.412604147;-15.03416489
3.078832121;-18.82068812
3.169691194;-18.2019335
4.414108276;-19.60888991
3.956530231;-18.39472825
4.086879014;-17.13197098
2.329772208;-15.44929073
2.558384953;-13.80728142
3.547583158;-18.68030673
4.604403938;-17.99331511
3.951850699;-16.84047426
4.176051952;-18.24497098
2.562139951;-19.64491081
3.027352293;-15.91436604
4.020485351;-20.29714536
3.077641851;-19.64198077
2.973069533;-16.54360286
2.303308438;-17.62187365
2.957832508;-17.94619636
4.047764586;-12.72511764
3.28550071;-17.95383027
2.52247616;-19.08153672
3.031611342;-20.0178747
4.198857588;-19.31194583
3.628523853;-14.99986641
4.442451107;-17.74788413
4.284166389;-16.63074074
3.500836471;-19.82965717
3.815508674;-20.01597187
2.964608559;-15.85051385
3.485956891;-15.08832582
3.769100756;-19.08141291
4.082708953;-18.17468169
2.823530711;-18.36926742
4.170208832;-16.83742206
4.387829486;-16.03646188
3.835109123;-20.46765542
4.409707038;-19.17807703
4.649046288;-18.05355669
3.762193844;-15.8241992
3.820109752;-20.11053854
2.392148363;-18.57697646
2.946263268;-14.97261162
3.726563051;-18.97351623
4.706149057;-16.27302215
3.881378957;-18.39906084
3.367875609;-18.42654436
2.900418141;-17.00909214
3.945166865;-18.11156905
2.913465896;-15.52858859
3.422086346;-17.2127461
4.116633354;-15.16571786
4.147848742;-14.51149764
4.351264385;-15.00594516
3.896304604;-18.40373963
3.153204407;-17.45164915
3.135487786;-16.98349543
2.934098668;-14.92282
3.106498687;-18.15237207
3.732377296;-18.42074414
3.797328176;-14.91007111
3.062735792;-17.76735089
4.33697447;-19.46190242
3.257319995;-19.68741359
4.252134024;-17.92161061
2.649587694;-17.64141164
3.288224286;-16.94565726
2.995366555;-16.81553444
3.884893562;-17.38903991
4.73671334;-18.50982834
3.004801306;-14.96885828
4.81708385;-18.31656185
3.21467261;-17.65874184
4.740386534;-16.90843597
3.909905887;-19.26795862
4.138413128;-18.37096669
3.472071995;-18.67197909
3.707886256;-20.2908619
3.068946783;-18.25364588
4.322278319;-17.49110678
3.917649522;-18.68816415
4.483027424;-17.21374538
2.919372605;-17.66156011
3.531436133;-18.76917601
3.334125175;-17.79976612
4.507751008;-17.29150417
3.784738979;-16.61137612
3.930727251;-17.32564869
2.564563282;-19.21891043
3.63657569;-20.96713331
3.161514124;-18.02713597
2.999792151;-18.77205539
3.716224143;-18.11520201
2.689396159;-19.84556659
3.978111567;-17.77740519
4.418860205;-15.74297967
2.198747155;-17.95862361
3.047120299;-15.24148025
3.790946178;-19.73741972
3.625617923;-19.38615253
3.535677727;-17.09894153
4.016021546;-18.89037743
3.799261649;-14.97040811
3.851339661;-20.57402355
2.457170597;-17.79685183
2.557812572;-19.41827966
3.134950227;-17.47928767
4.451373569;-19.10495234
2.912254879;-17.3356599
4.00496867;-19.43771248
3.819035778;-17.4492212
3.201129785;-19.73226584
3.685832499;-17.19521034
3.780112876;-14.3714446
4.932140701;-14.80477666
3.486409023;-18.65315073
4.153452159;-14.81312597
2.615883093;-16.35654479
3.031885575;-18.10300146
2.628618751;-17.63039927
2.793191284;-16.00437198
4.026637704;-13.94368601
3.249533494;-19.39304881
4.269769797;-17.43659501
4.550110438;-17.90887978
3.224639919;-18.95332098
2.617897216;-18.71110772
3.118531356;-17.17660622
2.978282264;-14.19233307
4.061263577;-17.15805052
4.096255233;-18.00975202
3.440561442;-16.37412186
4.910672652;-15.18742556
2.807768528;-18.97778381
3.564075016;-15.28023809
2.174147515;-17.1732213
2.849193985;-16.403231
4.012421414;-18.9026108
3.950103661;-19.50737067
3.736848399;-17.75719332
3.703894418;-17.58330628
3.29950603;-15.96266633
4.431934452;-14.91807631
4.587556758;-16.44754227
4.185328586;-19.00218836
4.177356601;-18.66044346
4.075923911;-19.0146573
2.96366447;-19.28993831
3.022946639;-18.29351296
2.844176532;-19.11709248
4.203181069;-18.64563861
3.635538768;-19.81017503
3.487383836;-14.71292999
3.38325964;-19.03862477
3.927981105;-19.71397188
2.643979706;-15.42955329
4.310403724;-14.42138226
2.235178676;-18.66866047
3.432138685;-19.89483993
2.575511172;-17.02717047
3.980681821;-15.21319102
4.00616366;-18.08525368
4.009267002;-16.97078441
3.541853634;-16.77825877
2.570798931;-18.40949488
4.677015249;-17.8609587
3.607247483;-17.42767499
3.57620092;-17.67273563
3.872349624;-20.01874194
4.288177598;-18.99128591
3.728144454;-19.39410431
3.998949104;-15.65109431
2.861434551;-19.58940951
3.910853891;-17.63795284
2.853930346;-15.55333441
2.553426641;-16.28525671
4.158613661;-18.51820682
4.159231043;-16.03281765
4.322118942;-16.81585583
5.005414431;-16.36226276
3.181976168;-16.42836115
3.972862809;-18.7964633
3.024308972;-14.79860856
3.898715725;-14.52340757
4.24825409;-16.74068353
4.108061204;-13.82417309
3.973171189;-18.77067339
2.812136917;-16.60336874
3.951586418;-17.27838285
2.879276214;-17.73870545
3.791120419;-17.623879
3.878902633;-19.15382978
2.282766785;-14.80111877
3.893887131;-15.97524173
2.550746937;-19.12054655
3.62463009;-20.59100265
2.572640523;-19.0763115
3.580331962;-15.8151368
3.735416963;-18.86878524
2.978280898;-14.73346652
3.740649419;-15.67780034
4.522537324;-17.36231226
3.573756616;-20.06617188
3.23267803;-15.47483769
3.616355153;-16.05809774
4.513383464;-18.36813121
2.947676932;-19.45944282
3.844633696;-17.48521629
3.009827947;-17.30532682
4.391298632;-19.27210595
4.410244453;-18.5319721
3.21416009;-20.64720786
4.065793862;-16.40066248
3.555374548;-17.3834049
3.18657754;-19.73113947
3.841413355;-15.87937356
2.892002621;-18.15833998
4.353268137;-19.99215716
3.280976713;-19.04605195
3.32684154;-17.20222409
3.35768386;-18.18783315
3.267498321;-20.77894132
4.260011077;-20.13637438
4.237325605;-15.34104822
2.23598406;-18.64729568
3.259025988;-19.09691726
3.491266367;-20.53801073
3.821196433;-17.40385162
3.805614101;-19.8544433
4.107474484;-19.95635023
3.108696677;-18.66991087
4.047059702;-19.28198211
2.951663392;-18.27436779
3.614982291;-16.91258204
3.338022223;-18.76299379
2.970520041;-17.94867341
4.637609311;-15.92734703
3.379070875;-18.37533721
3.537487264;-20.59614824
4.038268402;-19.12003623
4.470501626;-19.25579656
3.994633282;-15.03213472
3.941975068;-19.83540123
3.558252342;-12.40329253
3.153709474;-20.27929231
3.00052711;-16.93049086
2.313070701;-16.24097848
3.778794864;-17.66097211
2.624343284;-14.84312267
3.055775636;-18.04377492
2.931023416;-19.36778245
4.567821944;-18.88371697
4.675146921;-18.34665364
3.63599085;-18.27928456
3.453448088;-20.22977013
3.144103326;-19.9801667
4.222588672;-16.09780624
4.810775563;-15.71256017
3.522788187;-17.50464173
4.204032201;-18.7928485
4.31996572;-16.6925897
4.446444294;-15.56576962
2.356242442;-16.97100974
2.179172325;-16.64052302
4.321733722;-19.12794337
3.021564428;-12.37247868
3.158169162;-17.47518023
3.743151187;-14.80163981
3.887060408;-20.65406244
2.956258148;-15.97004543
3.83355266;-19.04981448
4.656941474;-16.43558918
4.582715957;-16.42106517
3.359129976;-16.71010575
3.727814734;-16.2798763
3.39527146;-16.53944542
3.243673291;-16.54591562
3.422946219;-16.26088177
3.7479125;-16.62761917
3.648218831;-16.18899979
3.031461174;-16.6406026
3.73739641;-16.2567999
3.636496574;-16.51744058
3.377679472;-16.60226793
3.151924953;-16.20160765
3.395847653;-17.04199509
3.116365638;-16.70271466
2.931893723;-16.62685021
3.685932666;-16.38247146
3.329487591;-16.40756658
3.464845036;-16.7823542
3.824052821;-16.27587224
3.659261546;-16.1382422
3.696745064;-16.27052785
3.259360333;-16.22265879
3.500962819;-16.85787315
3.548361239;-16.83133846
3.212725978;-16.23354125
2.758785018;-16.10410766
3.85976502;-16.654962
3.275846279;-16.07277811
3.622106412;-16.51858835
3.422050234;-16.51158692
3.29002705;-15.98099854
3.110681116;-16.6052358
3.378426775;-16.79041788
3.559735835;-16.51468436
3.515245892;-16.37274981
3.511110696;-16.13505392
3.403056252;-16.52354666
3.313573302;-16.26313659
3.600802478;-16.35001824
3.508092259;-16.44441347
3.640139972;-16.53817104
3.619375452;-16.32896077
3.00911253;-16.12095855
3.572790263;-16.81844108
3.453333017;-16.44061819
3.596865785;-16.52906142
2.794881414;-16.27306707
3.484822262;-16.67572261
3.583098152;-16.39023273
3.524294215;-16.41650989
4.031268728;-16.37878718
3.504565609;-16.32470596
3.154982054;-16.84073739
3.815608517;-16.4471241
3.109921868;-16.18217272
3.323141756;-16.40698404
3.325452116;-16.60339872
3.561073298;-16.26496547
3.248595723;-16.44589268
3.509380124;-16.23670126
3.77073921;-16.72927444
3.440736922;-16.4334778
3.416585316;-16.49023797
3.924610448;-16.45895139
3.58012217;-16.12268762
3.575244092;-16.18255403
3.654101782;-16.43885819
3.726949746;-16.81168184
3.690293247;-16.57414461
3.259800756;-16.41746073
3.412266489;-16.26123894
3.296316286;-16.74392774
3.823122935;-16.187256
3.296959726;-16.59115526
3.077844841;-16.51713995
3.341254309;-16.46287996
3.545214106;-16.77706179
3.713082143;-16.07701669
3.264925241;-16.3692175
3.704918264;-16.67147546
3.238566389;-16.74927451
3.426691859;-16.57878225
3.28846027;-16.44198733
3.478927302;-16.78171611
3.090428598;-16.66050935
3.303358576;-16.47298026
3.261335725;-16.79685014
3.260591616;-17.0739405
3.349229911;-16.52453601
3.480365301;-16.64295956
3.508125324;-16.28684698
2.967302089;-16.08288009
3.399098004;-16.26261908
3.630308325;-16.39577798
3.366346663;-16.22121304
3.663129395;-16.23815207
3.372616494;-16.29248029
3.8009948;-16.68997972
3.260281489;-16.56019104
3.319153375;-16.3087562
3.583751485;-16.77506643
3.327951362;-16.26876661
3.346227779;-16.72281214
3.495976256;-16.09312852
3.642980315;-16.61642917
3.38545974;-16.23091112
3.825760225;-16.26852626
2.971891354;-16.21810407
3.814359738;-16.6695457
3.49931077;-16.59267939
3.5595429;-16.59409254
3.421078306;-16.44820383
3.569933772;-15.95543755
3.319942165;-16.25113105
3.568792025;-16.46587682
3.626364951;-16.62610543
3.621402859;-16.22452599
3.417598241;-16.50830021
3.484331001;-16.34159425
3.720135128;-16.40857055
3.394844837;-16.26906067
3.3895927;-16.28895452
3.550454248;-16.70842907
3.086673474;-16.25275625
3.405878556;-16.44554473
3.441788212;-17.08146908
3.617801356;-17.11846696
3.791010657;-16.23156379
2.886924107;-16.6421777
3.286107597;-16.31019438
3.714606384;-16.18746399
3.11876984;-16.86463412
3.79584479;-16.27905392
3.187614113;-16.50080436
3.338099787;-16.1101312
3.641507259;-16.33595102
3.445949202;-16.56090915
3.434304237;-16.49504089
3.302985468;-15.95219522
3.719976469;-15.90146738
3.347843942;-16.39500839
3.361723007;-16.62862059
3.79513911;-16.52009413
3.27632412;-16.14959838
3.64567034;-16.30889629
3.448159841;-16.11420365
3.190144596;-16.60173436
3.505516991;-16.15984923
3.573973692;-16.67247456
3.421701935;-16.68086078
3.478284557;-16.62319738
3.352743165;-16.45850956
2.947968711;-16.70269788
3.333348084;-16.59789041
3.528165765;-16.68559387
3.937663605;-16.17675966
3.494466669;-16.62078117
3.680728029;-16.7360018
3.59241216;-16.53848111
3.449669312;-16.65615974
3.582556054;-16.25331196
3.489488997;-16.49569357
3.886422064;-16.01459351
3.845390977;-16.43283394
3.273217203;-16.40910626
3.763246181;-16.32952936
2.871057471;-16.56065991
3.600177333;-16.48770159
3.704351956;-16.14128415
3.442520699;-16.74948612
3.49151388;-16.39135823
3.480687625;-16.23451244
3.555745347;-16.09914194
3.2844392;-16.76752638
3.855473838;-16.30258416
3.6816349;-16.6423143
3.311037051;-17.02908724
3.022944401;-16.1737625
3.454990282;-16.43441939
3.466760669;-16.50933404
3.364018336;-16.04418098
3.622617397;-16.57363641
3.598589996;-16.4095734
3.72527663;-16.56263179
3.84725947;-16.22489965
3.650163848;-16.54285843
3.629130284;-16.34234276
3.720149254;-16.6156037
3.677672484;-16.24598342
3.489959743;-16.9378174
3.066035665;-16.2746952
3.463583758;-16.67433962
3.887201938;-16.44877729
3.696793282;-16.78434145
3.788307816;-16.88238445
3.663611141;-16.74190766
3.217637567;-16.49085304
3.275374224;-16.25068078
3.45169331;-16.37084023
3.526076431;-17.07679954
3.619813792;-16.506356
3.595055293;-16.80532775
3.498173268;-16.78305901
3.640291188;-16.59266641
3.394611898;-16.53167907
3.347846769;-16.78943878
3.633690432;-16.34020912
3.39186562;-16.40823893
3.314757283;-16.63139649
3.501638875;-16.27873558
3.593181618;-16.80817718
3.114472245;-16.58380698
3.566113149;-16.31818617
4.197159144;-16.20787151
3.534670598;-16.54520329
3.256571394;-16.61892628
3.521097005;-16.41644679
3.574291798;-16.78397635
3.63708513;-16.69924505
3.481713587;-16.25755634
3.510458394;-16.23441412
3.301256626;-16.24047355
3.451870366;-16.26695399
3.573573373;-16.41006506
3.44893331;-16.34109403
3.552410576;-16.27462292
3.295446534;-16.19910844
3.567730307;-16.17418952
